participant,trial_id,block_id,fixation_id,tunnel_type,width,t_onset,duration_s,s_c,lead_onset,lead_corr,gaze_task_x,gaze_task_y,gaze_x_corr,gaze_y_corr,gaze_path_dist,blink_corrupted,off_path,regressive,keep
B,63,6,38.0,constrained_to_unconstrained,0.01,1786748811.5832443,0.22025108337402344,0.0922893841043181,0.0046522711866146,0.016762340033613016,0.10349478777334574,0.1265216020729532,0.10943767848491934,0.12579650048501922,0.004221180987638739,False,False,False,True
B,63,6,39.0,constrained_to_unconstrained,0.01,1786748811.8584957,0.40538573265075684,0.1795514749267194,0.0195236454736401,0.04251749059052212,0.21688749483291958,0.1260434732734375,0.2228303855444932,0.12531837168550353,0.004743142853951907,False,False,False,True
B,63,6,41.0,constrained_to_unconstrained,,1786748812.5591223,0.6156270503997803,0.4426528683659711,0.035040056157277,0.030863044871748513,0.4698289631295219,0.21795443391443067,0.4757718538410955,0.21722933232649672,0.017349772893954785,False,False,False,True
B,63,7,42.0,constrained_to_unconstrained,0.01,1786748814.4810033,0.11500000953674316,0.00016597365364770002,-0.0001659734876742,0.0018167849670419566,-0.0046305324738242495,0.12745973003984845,0.0013123582377493484,0.12673462845191447,0.0033334798665198293,False,False,False,True
B,63,7,43.0,constrained_to_unconstrained,0.01,1786748814.6461284,0.240250825881958,0.0692604403473516,0.0195892650474426,0.025911973445751926,0.08953387478195456,0.1235692623921041,0.09547676549352815,0.12284416080417013,0.0071623086050606995,False,False,False,True
B,63,7,44.0,constrained_to_unconstrained,0.01,1786748814.9463792,0.25025105476379395,0.18059397703569,0.0204693391085223,0.031561195378103285,0.2065769650533967,0.12385484501323853,0.2125198557649703,0.12312974342530456,0.006879928731373003,False,False,False,True
B,63,7,45.0,constrained_to_unconstrained,,1786748815.4017591,0.1952502727508545,0.4103188090435979,0.0557530594803868,0.05720900796696471,0.44378153455281577,0.22122567489162479,0.4497244252643894,0.22050057330369083,0.013296187136398087,False,False,False,True
B,63,7,46.0,constrained_to_unconstrained,,1786748815.6220062,0.5055012702941895,0.44928446222356716,0.0251601386196866,0.024231451014152472,0.6052174996958762,0.25185068495497087,0.6111603904074498,0.2511255833670369,0.15665496237084783,False,True,False,False
B,75,8,48.0,constrained_to_unconstrained,0.05,1786748817.4487617,0.0,0.0007943257243319001,-0.0007943249300069,0.0011884328963577564,-0.0037944270505678355,0.12700523556117502,0.0021484636610057625,0.12628013397324106,0.00372355494352125,False,False,False,True
B,75,8,49.0,constrained_to_unconstrained,0.05,1786748817.5387614,0.2402510643005371,0.0423542135002126,0.1613772434580015,0.167818200292891,0.20462919290643802,0.14371917859742284,0.2105720836180116,0.14299407700948885,0.013000222048006282,False,False,False,True
B,75,8,50.0,constrained_to_unconstrained,,1786748817.8340125,0.7607517242431641,0.27846407375273613,0.0491027612551132,0.06234106050456173,0.30326486610875203,0.21053474286969995,0.30920775682032564,0.209809641281766,0.0025482102759839366,False,False,False,True
