participant,type_label,trial_id,width_mm,round,t,amp,lead_pre,lead_post,v_pre,catchup_s,min_lead,dist,dphi
p07,straight,11,10.000000,3,1.166114,0.053000,-0.209000,-0.156000,0.261204,0.130129,-0.164000,,
p07,straight,11,10.000000,3,1.316243,0.020000,-0.160000,-0.140000,0.030739,0.165125,-0.140000,,
p07,straight,11,10.000000,3,1.496364,0.114000,-0.118000,-0.004000,-0.133232,,,,
p07,straight,12,12.500000,1,0.935888,0.035000,-0.062000,-0.027000,0.210108,0.325250,-0.073000,,
p07,straight,12,12.500000,1,1.291249,0.038000,-0.073000,-0.035000,0.142012,0.410375,-0.065000,,
p07,straight,12,12.500000,1,1.731624,0.017000,-0.040000,-0.023000,-0.128123,0.020000,-0.023000,,
p07,straight,12,12.500000,1,1.761624,0.030000,-0.015000,0.015000,,,,,
p07,straight,12,12.500000,2,0.505499,0.048000,-0.099000,-0.051000,0.178713,0.525499,-0.158000,,
p07,straight,12,12.500000,2,1.060999,0.017000,-0.154000,-0.137000,0.128041,0.160119,-0.172000,,
p07,straight,12,12.500000,2,1.231124,0.057000,-0.168000,-0.111000,0.193606,0.270250,-0.130000,,
p07,straight,12,12.500000,2,1.526374,0.093000,-0.117000,-0.024000,-0.036818,,,,
p07,straight,12,12.500000,3,0.765624,0.013000,-0.132000,-0.119000,0.048616,0.310250,-0.171000,,
p07,straight,12,12.500000,3,1.085999,0.030000,-0.171000,-0.141000,0.257556,0.295250,-0.143000,,
p07,straight,12,12.500000,3,1.401249,0.098000,-0.097000,0.001000,-0.189061,,,,
p07,straight,13,16.500000,1,0.680627,0.119000,-0.194000,-0.075000,0.667557,0.260251,-0.174000,,
p07,straight,13,16.500000,1,0.970879,0.082000,-0.174000,-0.092000,0.336619,0.120126,-0.100000,,
p07,straight,13,16.500000,1,1.121005,0.064000,-0.099000,-0.035000,0.058272,0.160251,-0.062000,,
p07,straight,13,16.500000,1,1.311255,0.090000,-0.060000,0.030000,0.156005,,,,
p07,straight,13,16.500000,2,0.710628,0.008000,-0.017000,-0.009000,0.147271,0.280251,-0.053000,,
p07,straight,13,16.500000,2,1.001004,0.029000,-0.053000,-0.024000,0.157686,0.250251,-0.069000,,
p07,straight,13,16.500000,2,1.271255,0.010000,-0.069000,-0.059000,0.226017,0.150126,-0.084000,,
p07,straight,13,16.500000,2,1.431381,0.031000,-0.079000,-0.048000,0.133221,0.250246,-0.063000,,
p07,straight,13,16.500000,2,1.701632,0.038000,-0.055000,-0.017000,0.005256,0.100125,-0.033000,,
p07,straight,13,16.500000,2,1.821757,0.008000,-0.030000,-0.022000,0.129838,0.350252,-0.032000,,
p07,straight,13,16.500000,2,2.182009,0.010000,-0.015000,-0.005000,-0.089414,,,,
p07,straight,13,16.500000,3,0.520502,0.054000,-0.080000,-0.026000,0.194480,0.150126,-0.036000,,
p07,straight,13,16.500000,3,0.700628,0.036000,-0.032000,0.004000,0.039966,0.540502,-0.031000,,
p07,straight,13,16.500000,3,1.261133,0.046000,-0.013000,0.033000,-0.021038,0.540502,-0.041000,,
p07,straight,13,16.500000,3,1.821632,0.058000,-0.035000,0.023000,0.005260,,,,
p07,straight,14,25.000000,1,0.520500,0.349000,-0.383000,-0.034000,0.625904,0.100000,-0.054000,,
p07,straight,14,25.000000,1,0.695625,0.059000,-0.054000,0.005000,0.200000,,,,
p07,straight,14,25.000000,2,0.495509,0.237000,-0.356000,-0.119000,0.541723,0.185250,-0.146000,,
p07,straight,14,25.000000,2,0.740750,0.154000,-0.140000,0.014000,0.113360,,,,
p07,straight,14,25.000000,3,0.525500,0.212000,-0.375000,-0.163000,0.615417,0.045000,-0.165000,,
p07,straight,14,25.000000,3,0.625625,0.016000,-0.161000,-0.145000,,0.175134,-0.147000,,
p07,straight,14,25.000000,3,0.825759,0.145000,-0.144000,0.001000,-0.005710,,,,
p07,straight,15,50.000000,1,0.260249,0.166000,-0.280000,-0.114000,1.366695,0.400375,-0.182000,,
p07,straight,15,50.000000,1,0.715624,0.171000,-0.178000,-0.007000,-0.015779,,,,
p07,straight,15,50.000000,2,0.425375,0.170000,-0.413000,-0.243000,1.127482,0.240250,-0.248000,,
p07,straight,15,50.000000,2,0.720625,0.150000,-0.230000,-0.080000,-0.092249,,,,
p07,straight,15,50.000000,3,0.435500,0.198000,-0.352000,-0.154000,0.846255,0.265250,-0.180000,,
p07,straight,15,50.000000,3,0.755750,0.181000,-0.171000,0.010000,-0.025625,0.010116,0.000000,,
p07,straight,15,50.000000,3,0.815874,0.010000,0.000000,0.010000,,,,,
p08,corner,6,10.000000,1,0.000000,0.046000,0.069000,0.115000,,0.340375,-0.050000,,
p08,corner,6,10.000000,1,0.360375,0.045000,-0.050000,-0.005000,0.636022,0.160125,-0.026000,,
p08,corner,6,10.000000,1,0.540500,0.055000,-0.022000,0.033000,0.106167,1.561499,-0.024000,,
p08,corner,6,10.000000,1,2.121999,0.030000,-0.006000,0.024000,-0.078844,0.650623,-0.030000,,
p08,corner,6,10.000000,1,2.802624,0.020000,-0.029000,-0.009000,0.099869,0.500491,-0.039000,,
p08,corner,6,10.000000,1,3.323123,0.021000,-0.039000,-0.018000,0.094612,0.010000,-0.043000,,
p08,corner,6,10.000000,1,3.343123,0.062000,-0.043000,0.019000,,0.350370,-0.020000,,
p08,corner,6,10.000000,1,3.723498,0.024000,-0.016000,0.008000,0.073587,0.230250,-0.012000,,
p08,corner,6,10.000000,1,3.963748,0.026000,-0.011000,0.015000,0.136662,0.440369,-0.006000,,
p08,corner,6,10.000000,1,4.424123,0.033000,-0.004000,0.029000,0.036818,0.620624,-0.009000,,
p08,corner,6,10.000000,1,5.074747,0.014000,-0.008000,0.006000,0.042050,0.440383,-0.005000,,
p08,corner,6,10.000000,1,5.535130,0.036000,-0.001000,0.035000,0.015778,0.840866,-0.013000,,
p08,corner,6,10.000000,1,6.395997,0.036000,-0.013000,0.023000,0.162943,0.360250,-0.038000,,
p08,corner,6,10.000000,1,6.776247,0.034000,-0.038000,-0.004000,0.199869,0.220250,-0.035000,,
p08,corner,6,10.000000,1,7.006497,0.034000,-0.033000,0.001000,0.142012,,,,
p08,corner,6,10.000000,2,0.430372,0.035000,-0.021000,0.014000,0.057856,0.390375,-0.026000,,
p08,corner,6,10.000000,2,0.840736,0.071000,-0.024000,0.047000,0.063116,1.241137,-0.029000,,
p08,corner,6,10.000000,2,2.111873,0.011000,-0.024000,-0.013000,0.073631,0.430385,-0.021000,,
p08,corner,6,10.000000,2,2.552370,0.015000,-0.017000,-0.002000,0.031537,0.440378,-0.041000,,
p08,corner,6,10.000000,2,3.012738,0.017000,-0.041000,-0.024000,0.131490,0.120125,-0.035000,,
p08,corner,6,10.000000,2,3.142860,0.028000,-0.033000,-0.005000,0.074922,0.190250,-0.025000,,
p08,corner,6,10.000000,2,3.343110,0.057000,-0.024000,0.033000,0.099869,,,,
p08,corner,6,10.000000,2,4.659238,0.054000,-0.015000,0.039000,,,,,
p08,corner,6,10.000000,2,5.675234,0.033000,-0.028000,0.005000,0.152531,0.180250,-0.033000,,
p08,corner,6,10.000000,2,5.875484,0.034000,-0.033000,0.001000,0.210818,,,,
p08,corner,6,10.000000,3,0.050009,0.015000,-0.001000,0.014000,,0.010000,0.014000,,
p08,corner,6,10.000000,3,0.070000,0.013000,0.018000,0.031000,,0.570499,-0.032000,,
p08,corner,6,10.000000,3,0.660624,0.047000,-0.029000,0.018000,0.094612,0.310246,0.000000,,
p08,corner,6,10.000000,3,0.990874,0.035000,0.000000,0.035000,0.089415,0.800750,-0.036000,,
p08,corner,6,10.000000,3,1.811624,0.021000,-0.035000,-0.014000,0.142012,0.190240,-0.029000,,
p08,corner,6,10.000000,3,2.021874,0.033000,-0.029000,0.004000,0.078848,0.150125,-0.008000,,
p08,corner,6,10.000000,3,2.191999,0.029000,0.004000,0.033000,0.000000,0.760740,-0.052000,,
p08,corner,6,10.000000,3,2.962748,0.023000,-0.052000,-0.029000,0.168310,0.010001,-0.057000,,
p08,corner,6,10.000000,3,2.982749,0.069000,-0.057000,0.012000,,0.240250,-0.036000,,
p08,corner,6,10.000000,3,3.252998,0.043000,-0.036000,0.007000,0.157791,0.230250,-0.012000,,
p08,corner,6,10.000000,3,3.513248,0.016000,-0.005000,0.011000,0.021039,,,,
p08,corner,6,10.000000,3,4.554248,0.011000,-0.019000,-0.008000,,,,,
p08,corner,7,12.500000,1,0.000000,0.071000,0.042000,0.113000,,0.390260,-0.033000,,
p08,corner,7,12.500000,1,0.420386,0.096000,-0.033000,0.063000,0.168301,0.610509,-0.020000,,
p08,corner,7,12.500000,1,1.061009,0.012000,-0.020000,-0.008000,0.168302,0.010000,-0.008000,,
p08,corner,7,12.500000,1,1.081000,0.050000,-0.007000,0.043000,,0.020000,0.043000,,
p08,corner,7,12.500000,1,1.131125,0.033000,0.044000,0.077000,,0.690624,-0.031000,,
p08,corner,7,12.500000,1,1.831750,0.031000,-0.031000,0.000000,0.073636,0.210249,-0.037000,,
p08,corner,7,12.500000,1,2.052000,0.069000,-0.037000,0.032000,0.168200,,,,
p08,corner,7,12.500000,1,2.927750,0.022000,0.022000,0.044000,,,,,
p08,corner,7,12.500000,2,0.250242,0.103000,-0.051000,0.052000,0.205128,0.200237,-0.009000,,
p08,corner,7,12.500000,2,0.480492,0.033000,-0.009000,0.024000,0.310118,0.600508,0.001000,,
p08,corner,7,12.500000,2,1.101000,0.017000,0.010000,0.027000,-0.036816,0.440364,-0.020000,,
p08,corner,7,12.500000,2,1.561496,0.008000,-0.015000,-0.007000,0.057855,0.290250,-0.032000,,
p08,corner,7,12.500000,2,1.861741,0.047000,-0.025000,0.022000,0.031558,0.030125,0.013000,,
p08,corner,7,12.500000,2,1.911866,0.016000,0.016000,0.032000,,0.240130,-0.015000,,
p08,corner,7,12.500000,2,2.161996,0.031000,-0.015000,0.016000,0.194605,0.250125,-0.050000,,
p08,corner,7,12.500000,2,2.432241,0.064000,-0.047000,0.017000,0.252467,,,,
p08,corner,7,12.500000,3,0.330250,0.093000,-0.072000,0.021000,0.262985,0.200250,-0.023000,,
p08,corner,7,12.500000,3,0.570500,0.033000,-0.022000,0.011000,0.204993,0.390380,-0.038000,,
p08,corner,7,12.500000,3,0.970880,0.081000,-0.038000,0.043000,0.215514,0.460375,-0.037000,,
p08,corner,7,12.500000,3,1.471250,0.026000,-0.037000,-0.011000,0.073636,0.140125,-0.045000,,
p08,corner,7,12.500000,3,1.621500,0.044000,-0.045000,-0.001000,0.242640,0.180125,-0.041000,,
p08,corner,7,12.500000,3,1.821625,0.056000,-0.041000,0.015000,0.222068,,,,
p08,corner,7,12.500000,3,2.317125,0.058000,-0.020000,0.038000,0.078844,0.380375,-0.022000,,
p08,corner,7,12.500000,3,2.737500,0.048000,-0.022000,0.026000,0.115642,0.290250,-0.026000,,
p08,corner,7,12.500000,3,3.037750,0.056000,-0.026000,0.030000,0.226167,0.210250,-0.036000,,
p08,corner,7,12.500000,3,3.278000,0.054000,-0.036000,0.018000,0.325887,,,,
p08,corner,8,16.500000,1,0.230125,0.101000,-0.068000,0.033000,0.341880,0.310371,-0.026000,,
p08,corner,8,16.500000,1,0.580507,0.020000,-0.024000,-0.004000,0.199730,0.310250,-0.012000,,
p08,corner,8,16.500000,1,0.910750,0.010000,-0.011000,-0.001000,0.015779,1.191124,-0.045000,,
p08,corner,8,16.500000,1,2.111874,0.047000,-0.045000,0.002000,0.110454,0.230250,-0.049000,,
p08,corner,8,16.500000,1,2.352124,0.116000,-0.049000,0.067000,0.278764,,,,
p08,corner,8,16.500000,2,0.240250,0.115000,-0.052000,0.063000,0.247206,0.260124,0.008000,,
p08,corner,8,16.500000,2,0.540499,0.025000,0.008000,0.033000,0.226167,0.860735,-0.017000,,
p08,corner,8,16.500000,2,1.421374,0.016000,-0.015000,0.001000,0.047339,,,,
p08,corner,8,16.500000,2,2.297139,0.061000,-0.030000,0.031000,0.000000,0.210124,-0.009000,,
p08,corner,8,16.500000,2,2.527373,0.090000,-0.009000,0.081000,0.142013,,,,
p08,corner,8,16.500000,2,2.962755,0.015000,0.005000,0.020000,0.099931,,,,
p08,corner,8,16.500000,3,0.370239,0.109000,-0.027000,0.082000,0.199870,0.310238,0.006000,,
p08,corner,8,16.500000,3,0.720614,0.011000,0.007000,0.018000,0.215648,1.141125,-0.023000,,
p08,corner,8,16.500000,3,1.871739,0.028000,-0.023000,0.005000,0.078844,0.260250,-0.028000,,
p08,corner,8,16.500000,3,2.161989,0.051000,-0.028000,0.023000,0.136662,0.390374,-0.036000,,
p08,corner,8,16.500000,3,2.572363,0.082000,-0.036000,0.046000,0.210251,0.320250,-0.017000,,
p08,corner,8,16.500000,3,2.932613,0.024000,-0.015000,0.009000,0.099934,,,,
p08,corner,9,25.000000,1,0.060000,0.109000,-0.020000,0.089000,,0.330375,-0.012000,,
p08,corner,9,25.000000,1,0.430375,0.012000,-0.012000,0.000000,0.220762,0.040004,0.000000,,
p08,corner,9,25.000000,1,0.480379,0.013000,0.008000,0.021000,,0.020000,0.011000,,
p08,corner,9,25.000000,1,0.520375,0.009000,0.015000,0.024000,,0.020000,-0.003000,,
p08,corner,9,25.000000,1,0.550500,0.032000,-0.002000,0.030000,,0.280249,-0.048000,,
p08,corner,9,25.000000,1,0.840749,0.052000,-0.046000,0.006000,0.152432,,,,
p08,corner,9,25.000000,1,1.656509,0.035000,0.000000,0.035000,0.114176,,,,
p08,corner,9,25.000000,2,0.040000,0.113000,0.002000,0.115000,,0.310379,-0.008000,,
p08,corner,9,25.000000,2,0.400379,0.021000,-0.006000,0.015000,0.162939,0.340256,-0.053000,,
p08,corner,9,25.000000,2,0.760631,0.048000,-0.053000,-0.005000,0.241938,,,,
p08,corner,9,25.000000,2,1.746624,0.089000,-0.050000,0.039000,,,,,
p08,corner,9,25.000000,3,0.290249,0.114000,-0.024000,0.090000,0.120973,0.640485,-0.057000,,
p08,corner,9,25.000000,3,0.970874,0.063000,-0.057000,0.006000,0.226167,,,,
p08,corner,9,25.000000,3,1.306249,0.036000,-0.035000,0.001000,0.262090,0.010000,-0.039000,,
p08,corner,9,25.000000,3,1.326249,0.036000,-0.039000,-0.003000,,0.180125,-0.054000,,
p08,corner,9,25.000000,3,1.516378,0.078000,-0.052000,0.026000,0.272033,,,,
p08,corner,10,50.000000,1,0.190249,0.117000,-0.044000,0.073000,0.252301,0.270251,0.006000,,
p08,corner,10,50.000000,1,0.500505,0.020000,0.006000,0.026000,0.210381,0.160124,-0.031000,,
p08,corner,10,50.000000,1,0.670624,0.043000,-0.031000,0.012000,0.355974,0.010000,0.012000,,
p08,corner,10,50.000000,1,0.710749,0.051000,0.017000,0.068000,,0.420375,-0.131000,,
p08,corner,10,50.000000,1,1.141124,0.054000,-0.131000,-0.077000,0.720124,0.030000,-0.077000,,
p08,corner,10,50.000000,1,1.181124,0.084000,-0.071000,0.013000,,,,,
p08,corner,10,50.000000,1,1.476374,0.068000,-0.053000,0.015000,,,,,
p08,corner,10,50.000000,1,1.751624,0.079000,-0.010000,0.069000,0.309091,,,,
p08,corner,10,50.000000,2,0.220250,0.166000,-0.116000,0.050000,0.599606,0.270248,-0.058000,,
p08,corner,10,50.000000,2,0.530500,0.116000,-0.058000,0.058000,0.525970,0.220250,-0.038000,,
p08,corner,10,50.000000,2,0.780750,0.099000,-0.038000,0.061000,0.478632,0.080125,-0.012000,,
p08,corner,10,50.000000,2,0.900875,0.047000,-0.012000,0.035000,0.911076,0.150125,-0.022000,,
p08,corner,10,50.000000,2,1.061000,0.095000,-0.022000,0.073000,0.379684,,,,
p08,corner,10,50.000000,2,1.571500,0.011000,-0.001000,0.010000,0.013322,,,,
p08,corner,10,50.000000,3,0.020125,0.128000,-0.024000,0.104000,,0.510500,-0.093000,,
p08,corner,10,50.000000,3,0.570625,0.163000,-0.091000,0.072000,0.462549,0.230235,-0.030000,,
p08,corner,10,50.000000,3,0.830875,0.064000,-0.030000,0.034000,0.520368,,,,
p08,gentle,26,10.000000,1,0.360375,0.044000,-0.027000,0.017000,0.084155,0.640625,-0.016000,,
p08,gentle,26,10.000000,1,1.021000,0.045000,-0.014000,0.031000,0.005260,0.610622,-0.019000,,
p08,gentle,26,10.000000,1,1.651624,0.030000,-0.019000,0.011000,0.021025,0.430375,-0.002000,,
p08,gentle,26,10.000000,1,2.101999,0.035000,-0.002000,0.033000,0.036818,0.590625,-0.016000,,
p08,gentle,26,10.000000,1,2.712624,0.045000,-0.016000,0.029000,0.099871,,,,
p08,gentle,26,10.000000,1,4.549248,0.043000,-0.014000,0.029000,0.052597,0.490500,-0.037000,,
p08,gentle,26,10.000000,1,5.059748,0.045000,-0.037000,0.008000,0.189349,,,,
p08,gentle,26,10.000000,2,0.550500,0.037000,-0.014000,0.023000,0.021025,0.500367,-0.017000,,
p08,gentle,26,10.000000,2,1.070877,0.031000,-0.009000,0.022000,0.021038,0.760633,-0.013000,,
p08,gentle,26,10.000000,2,1.851632,0.050000,-0.007000,0.043000,0.057855,0.590500,-0.005000,,
p08,gentle,26,10.000000,2,2.472249,0.012000,-0.004000,0.008000,0.036794,,,,
p08,gentle,26,10.000000,2,2.927623,0.026000,-0.010000,0.016000,,,,,
p08,gentle,26,10.000000,3,0.320245,0.040000,-0.039000,0.001000,0.115713,0.250256,-0.022000,,
p08,gentle,26,10.000000,3,0.590500,0.042000,-0.019000,0.023000,0.068374,0.470500,-0.009000,,
p08,gentle,26,10.000000,3,1.080994,0.032000,-0.006000,0.026000,0.068331,0.540495,0.003000,,
p08,gentle,26,10.000000,3,1.641494,0.034000,0.006000,0.040000,0.021039,0.510499,-0.012000,,
p08,gentle,26,10.000000,3,2.171993,0.049000,-0.009000,0.040000,0.063118,,,,
p08,gentle,26,10.000000,3,3.067868,0.029000,-0.007000,0.022000,0.057819,,,,
p08,gentle,27,12.500000,1,0.009995,0.052000,0.001000,0.053000,,0.610621,-0.034000,,
p08,gentle,27,12.500000,1,0.640621,0.083000,-0.032000,0.051000,0.120976,0.560500,-0.032000,,
p08,gentle,27,12.500000,1,1.231121,0.098000,-0.032000,0.066000,0.131492,,,,
p08,gentle,27,12.500000,1,1.796630,0.058000,-0.046000,0.012000,,,,,
p08,gentle,27,12.500000,1,2.126996,0.051000,-0.026000,0.025000,,0.330364,-0.038000,,
p08,gentle,27,12.500000,1,2.477371,0.055000,-0.038000,0.017000,0.162943,,,,
p08,gentle,27,12.500000,2,0.700626,0.032000,-0.028000,0.004000,0.105197,0.280245,-0.018000,,
p08,gentle,27,12.500000,2,1.000875,0.070000,-0.018000,0.052000,0.052597,0.440375,-0.022000,,
p08,gentle,27,12.500000,2,1.471375,0.069000,-0.022000,0.047000,0.189349,0.560500,0.002000,,
p08,gentle,27,12.500000,2,2.061875,0.042000,0.004000,0.046000,0.094675,0.400256,-0.023000,,
p08,gentle,27,12.500000,2,2.492256,0.081000,-0.023000,0.058000,0.189343,0.330250,-0.013000,,
p08,gentle,27,12.500000,2,2.852625,0.048000,-0.011000,0.037000,0.115713,,,,
p08,gentle,27,12.500000,3,0.730750,0.061000,-0.027000,0.034000,0.147182,0.350375,-0.016000,,
p08,gentle,27,12.500000,3,1.111125,0.059000,-0.016000,0.043000,0.099869,0.380375,-0.012000,,
p08,gentle,27,12.500000,3,1.521500,0.033000,-0.006000,0.027000,0.089356,0.470372,-0.017000,,
p08,gentle,27,12.500000,3,2.011881,0.050000,-0.012000,0.038000,0.068374,,,,
p08,gentle,27,12.500000,3,2.987750,0.038000,-0.018000,0.020000,0.099934,0.210113,-0.015000,,
p08,gentle,27,12.500000,3,3.208000,0.038000,-0.015000,0.023000,0.147272,,,,
p08,gentle,28,16.500000,1,0.120125,0.077000,-0.017000,0.060000,0.149844,0.260245,-0.020000,,
p08,gentle,28,16.500000,1,0.410375,0.067000,-0.020000,0.047000,0.289093,0.330375,-0.022000,,
p08,gentle,28,16.500000,1,0.770750,0.067000,-0.017000,0.050000,0.162953,0.380377,-0.028000,,
p08,gentle,28,16.500000,1,1.171127,0.047000,-0.028000,0.019000,0.236533,0.290255,-0.035000,,
p08,gentle,28,16.500000,1,1.491380,0.075000,-0.035000,0.040000,0.136752,0.340375,-0.033000,,
p08,gentle,28,16.500000,1,1.871750,0.047000,-0.032000,0.015000,0.226018,,,,
p08,gentle,28,16.500000,2,0.190250,0.033000,-0.006000,0.027000,0.031537,0.550499,-0.047000,,
p08,gentle,28,16.500000,2,0.760749,0.078000,-0.047000,0.031000,0.157688,0.410375,-0.037000,,
p08,gentle,28,16.500000,2,1.201124,0.050000,-0.037000,0.013000,0.194609,0.230250,-0.010000,,
p08,gentle,28,16.500000,2,1.461374,0.056000,-0.010000,0.046000,0.131492,0.440500,-0.012000,,
p08,gentle,28,16.500000,2,1.931874,0.015000,-0.012000,0.003000,0.110381,0.300250,-0.038000,,
p08,gentle,28,16.500000,2,2.242124,0.068000,-0.037000,0.031000,0.168206,0.340375,-0.020000,,
p08,gentle,28,16.500000,2,2.622499,0.059000,-0.020000,0.039000,0.178712,0.240250,-0.010000,,
p08,gentle,28,16.500000,2,2.902749,0.012000,-0.010000,0.002000,0.231275,,,,
p08,gentle,28,16.500000,3,0.460373,0.040000,-0.023000,0.017000,0.094674,0.370374,-0.033000,,
p08,gentle,28,16.500000,3,0.860746,0.061000,-0.029000,0.032000,0.157688,0.320250,-0.012000,,
p08,gentle,28,16.500000,3,1.200996,0.068000,-0.012000,0.056000,0.142012,0.350250,-0.032000,,
p08,gentle,28,16.500000,3,1.591371,0.053000,-0.032000,0.021000,0.262985,0.340375,-0.031000,,
p08,gentle,28,16.500000,3,1.951746,0.065000,-0.031000,0.034000,0.194609,,,,
p08,gentle,29,25.000000,1,0.590505,0.103000,-0.046000,0.057000,0.168309,0.470494,-0.017000,,
p08,gentle,29,25.000000,1,1.091001,0.059000,-0.017000,0.042000,0.099934,0.410376,0.001000,,
p08,gentle,29,25.000000,1,1.531378,0.049000,0.007000,0.056000,0.042077,0.440507,-0.026000,,
p08,gentle,29,25.000000,1,1.991885,0.091000,-0.026000,0.065000,0.173450,,,,
p08,gentle,29,25.000000,2,0.530501,0.031000,-0.029000,0.002000,0.099940,0.350376,-0.017000,,
p08,gentle,29,25.000000,2,0.900877,0.023000,-0.014000,0.009000,-0.010519,0.260250,-0.003000,,
p08,gentle,29,25.000000,2,1.181127,0.072000,-0.001000,0.071000,0.063117,0.310376,0.007000,,
p08,gentle,29,25.000000,2,1.521503,0.077000,0.007000,0.084000,0.141919,0.200126,0.032000,,
p08,gentle,29,25.000000,2,1.761629,0.103000,0.032000,0.135000,0.257724,0.320243,0.069000,,
p08,gentle,29,25.000000,2,2.112004,0.033000,0.069000,0.102000,0.147272,,,,
p08,gentle,29,25.000000,3,0.490507,0.105000,-0.037000,0.068000,0.268060,0.370379,-0.012000,,
p08,gentle,29,25.000000,3,0.900881,0.061000,-0.009000,0.052000,0.204989,0.400376,-0.029000,,
p08,gentle,29,25.000000,3,1.321253,0.077000,-0.029000,0.048000,0.231283,,,,
p08,gentle,29,25.000000,3,1.651504,0.059000,-0.004000,0.055000,0.160000,,,,
p08,gentle,30,50.000000,1,0.310375,0.133000,-0.040000,0.093000,0.141924,0.290253,-0.025000,,
p08,gentle,30,50.000000,1,0.640628,0.130000,-0.025000,0.105000,0.468106,0.330383,-0.032000,,
p08,gentle,30,50.000000,1,1.021008,0.101000,-0.032000,0.069000,0.389201,,,,
p08,gentle,30,50.000000,2,0.410375,0.111000,-0.054000,0.057000,0.489152,0.210125,-0.087000,,
p08,gentle,30,50.000000,2,0.670625,0.100000,-0.087000,0.013000,0.662746,,,,
p08,gentle,30,50.000000,3,0.070125,0.160000,-0.024000,0.136000,,0.310250,-0.102000,,
p08,gentle,30,50.000000,3,0.420375,0.128000,-0.102000,0.026000,0.852071,0.240250,-0.069000,,
p08,gentle,30,50.000000,3,0.720750,0.060000,-0.069000,-0.009000,0.373193,,,,
p08,normal,1,10.000000,1,0.760745,0.047000,0.003000,0.050000,0.031537,0.560500,-0.017000,,
p08,normal,1,10.000000,1,1.341245,0.017000,-0.014000,0.003000,0.010520,0.480500,-0.007000,,
p08,normal,1,10.000000,1,1.831745,0.019000,-0.005000,0.014000,0.010512,0.500375,-0.010000,,
p08,normal,1,10.000000,1,2.352120,0.030000,-0.010000,0.020000,0.036818,0.420375,0.000000,,
p08,normal,1,10.000000,1,2.792620,0.032000,0.001000,0.033000,0.042050,0.540501,-0.002000,,
p08,normal,1,10.000000,1,3.353121,0.029000,-0.001000,0.028000,0.036793,0.570493,-0.001000,,
p08,normal,1,10.000000,1,3.943620,0.022000,-0.001000,0.021000,0.057857,0.930874,-0.007000,,
